session ID,page_name
19459,"['Sale', 'Trousers', 'Trousers', 'Trousers']"
19460,"['Skirts', 'Skirts']"
19461,"['Trousers', 'Blouses']"
19462,"['Skirts', 'Skirts']"
19463,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19464,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses']"
19465,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19466,"['Sale', 'Sale', 'Sale']"
19467,"['Blouses', 'Blouses']"
19468,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
19469,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19470,"['Trousers', 'Skirts']"
19471,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19472,"['Trousers', 'Trousers']"
19473,"['Blouses', 'Blouses', 'Blouses', 'Skirts']"
19474,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19475,"['Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Skirts', 'Skirts']"
19476,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale', 'Sale', 'Trousers', 'Skirts', 'Sale', 'Skirts', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19477,"['Trousers', 'Sale', 'Sale', 'Skirts', 'Skirts']"
19478,"['Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19479,"['Sale', 'Sale']"
19480,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19481,"['Trousers', 'Sale', 'Sale']"
19482,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19483,"['Blouses', 'Blouses', 'Skirts']"
19484,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses']"
19485,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
19486,"['Blouses', 'Blouses', 'Sale']"
19488,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale']"
19489,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19490,"['Blouses', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
19493,"['Blouses', 'Blouses', 'Blouses']"
19494,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19495,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale']"
19496,"['Trousers', 'Trousers', 'Skirts']"
19498,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
19499,"['Skirts', 'Trousers', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers']"
19500,"['Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts']"
19501,"['Skirts', 'Blouses', 'Sale']"
19502,"['Skirts', 'Skirts']"
19503,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19504,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Trousers', 'Sale']"
19505,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Skirts', 'Skirts']"
19506,"['Skirts', 'Skirts']"
19507,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19508,"['Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19509,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19510,"['Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale']"
19511,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19513,"['Sale', 'Sale', 'Sale']"
19514,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
19515,"['Trousers', 'Trousers']"
19516,"['Skirts', 'Skirts', 'Skirts', 'Sale']"
19517,"['Sale', 'Sale', 'Skirts', 'Sale']"
19518,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers']"
19519,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19520,"['Trousers', 'Trousers', 'Trousers', 'Sale', 'Trousers']"
19521,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
19522,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
19524,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Skirts']"
19525,"['Skirts', 'Skirts', 'Sale', 'Sale', 'Sale']"
19526,"['Trousers', 'Trousers']"
19527,"['Blouses', 'Blouses', 'Blouses']"
19528,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19530,"['Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale']"
19531,"['Trousers', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Trousers']"
19532,"['Skirts', 'Blouses', 'Sale', 'Sale']"
19533,"['Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Sale']"
19534,"['Sale', 'Sale', 'Sale']"
19535,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19536,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Blouses', 'Sale', 'Sale', 'Sale']"
19539,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
19540,"['Trousers', 'Trousers']"
19542,"['Trousers', 'Trousers']"
19543,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale']"
19544,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19545,"['Blouses', 'Sale']"
19547,"['Skirts', 'Skirts', 'Skirts']"
19548,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
19549,"['Trousers', 'Trousers', 'Trousers']"
19551,"['Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19553,"['Trousers', 'Trousers', 'Sale']"
19554,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19555,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
19558,"['Trousers', 'Trousers', 'Trousers']"
19559,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19560,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19561,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19564,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19565,"['Trousers', 'Blouses', 'Blouses', 'Sale']"
19566,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
19567,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses']"
19568,"['Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19570,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19571,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Sale', 'Sale', 'Sale']"
19572,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Sale', 'Sale']"
19573,"['Trousers', 'Skirts', 'Sale']"
19574,"['Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19575,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Blouses']"
19578,"['Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale']"
19579,"['Trousers', 'Trousers']"
19582,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19583,"['Trousers', 'Trousers', 'Sale', 'Sale']"
19584,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
19585,"['Trousers', 'Trousers', 'Trousers', 'Sale']"
19586,"['Blouses', 'Sale', 'Sale', 'Sale']"
19587,"['Sale', 'Sale', 'Skirts']"
19588,"['Skirts', 'Skirts']"
19589,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
19590,"['Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19591,"['Skirts', 'Trousers', 'Sale', 'Sale']"
19592,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Blouses']"
19593,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19594,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts']"
19595,"['Blouses', 'Blouses']"
19596,"['Skirts', 'Skirts', 'Skirts', 'Sale']"
19597,"['Trousers', 'Trousers']"
19598,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
19599,"['Sale', 'Sale', 'Sale', 'Trousers']"
19600,"['Blouses', 'Blouses']"
19601,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
19603,"['Trousers', 'Skirts']"
19605,"['Skirts', 'Trousers']"
19606,"['Trousers', 'Trousers', 'Trousers']"
19607,"['Skirts', 'Skirts', 'Skirts']"
19608,"['Blouses', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Trousers', 'Trousers']"
19609,"['Skirts', 'Skirts', 'Skirts']"
19610,"['Trousers', 'Trousers', 'Trousers']"
19611,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale']"
19613,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Trousers', 'Trousers']"
19614,"['Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers']"
19615,"['Trousers', 'Blouses', 'Sale', 'Sale']"
19617,"['Skirts', 'Blouses', 'Blouses']"
19619,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers']"
19621,"['Sale', 'Trousers']"
19622,"['Blouses', 'Blouses', 'Blouses']"
19623,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19626,"['Skirts', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
19627,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers']"
19629,"['Blouses', 'Blouses', 'Trousers', 'Skirts']"
19630,"['Trousers', 'Trousers', 'Skirts', 'Blouses']"
19631,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19633,"['Skirts', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
19634,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
19635,"['Skirts', 'Skirts']"
19636,"['Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19638,"['Trousers', 'Trousers', 'Trousers']"
19639,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19641,"['Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses']"
19643,"['Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19644,"['Skirts', 'Skirts']"
19645,"['Trousers', 'Trousers', 'Trousers']"
19646,"['Trousers', 'Trousers', 'Trousers']"
19647,"['Blouses', 'Sale']"
19648,"['Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts']"
19649,"['Blouses', 'Blouses', 'Skirts', 'Trousers']"
19650,"['Skirts', 'Skirts']"
19651,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts']"
19653,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers']"
19654,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19655,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19656,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
19658,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19659,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
19660,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
19661,"['Trousers', 'Trousers', 'Sale']"
19662,"['Blouses', 'Blouses', 'Blouses']"
19663,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19664,"['Skirts', 'Skirts', 'Skirts']"
19665,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19666,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale']"
19667,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Skirts', 'Sale', 'Sale', 'Sale']"
19668,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19671,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19672,"['Blouses', 'Blouses', 'Trousers', 'Trousers']"
19673,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
19674,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
19675,"['Skirts', 'Skirts']"
19676,"['Skirts', 'Trousers']"
19678,"['Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
19679,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Blouses']"
19680,"['Blouses', 'Blouses', 'Blouses']"
19681,"['Trousers', 'Trousers', 'Skirts']"
19682,"['Trousers', 'Trousers']"
19683,"['Trousers', 'Trousers', 'Skirts', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Skirts']"
19684,"['Trousers', 'Blouses']"
19685,"['Skirts', 'Skirts', 'Skirts']"
19686,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
19687,"['Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers']"
19688,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
19690,"['Trousers', 'Blouses']"
19695,"['Trousers', 'Trousers', 'Skirts', 'Skirts']"
19697,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
19698,"['Trousers', 'Trousers', 'Trousers']"
19699,"['Trousers', 'Blouses']"
